Layer,Name,GEOID,Population,Longitude,Latitude,PCT-W_2016-2020,PCT-B_2016-2020,PCT-A_2016-2020,PCT-H_2016-2020,PCT-P_2016-2020,PCT-Q_2016-2020,POP_2015-2019,EDB_2015-2019,EDX_2015-2019,INC_2015-2019,HDX_2015-2019,DIV_2015-2019,DIS_2015-2019,SVI_2020,CZM_2016-2020,HTJ_2015-2019,EVR_2018,RBU_2015-2019,VAC_2015-2019,PMC_2021,LFA_2019,UNS_2015-2019
Census tract,Tract 7401,17031740100,3136,-87.69860830,41.69728590,83.8284942606347,0.0,1.35043889264011,14.3484132343011,0.0,0.472653612424038,3136.0,96.828447861605,0.637602948245473,98876.7291199894,37.1,2.29591836734694,10.2678571428571,43.81,42.0,1.13141862489121,1.37,33.5616438356164,10.7226107226107,10.63823315,46.21,1.84948979591837
Census tract,Tract 7402,17031740200,6640,-87.71270570,41.70470170,80.359044576297,1.5518028297581,1.56701658299102,9.00654191389016,0.0,7.51559409706374,6640.0,94.7873125153676,0.652157626858445,112069.910157723,22.4,2.84638554216867,8.23795180722892,27.7,47.2,1.44553433144037,0.0,74.3801652892562,3.43968095712861,10.66512767,65.53,2.34939759036145
Census tract,Tract 7403,17031740300,4949,-87.71072330,41.69506940,87.1736896197328,1.25385405960946,0.0,10.7502569373073,0.0,0.822199383350462,4949.0,98.294434470377,0.501125765471997,134784.074713281,12.9,1.6973125884017,7.23378460295009,10.36,28.4,4.29864253393665,1.09,21.7391304347826,0.506471581316826,10.66672219,99.98,0.484946453829056
Census tract,Tract 7404,17031740400,4465,-87.71931580,41.68723910,73.8963963963964,10.045045045045,3.6036036036036,9.7972972972973,0.0,2.65765765765766,4465.0,96.2776025236593,0.637614443829696,90228.7145677588,14.6,3.00111982082867,9.56326987681971,20.98,50.4,1.5233949945593,1.99,21.3147410358566,7.59175465057818,10.6701589,29.36,4.25531914893617
Census tract,Tract 7501,17031750100,3743,-87.65202830,41.69583450,7.77173913043478,90.0815217391304,0.46195652173913,1.68478260869565,0.0,0.0,3743.0,89.7601827179292,0.804647361837478,45904.5904301338,80.2,3.74031525514293,13.2781191557574,52.54,131.4,0.99009900990099,1.5,29.426433915212,11.2366603892028,10.56207425,55.14,7.24018167245525
Census tract,Tract 7502,17031750200,2903,-87.67142470,41.69566460,28.0740740740741,62.7037037037037,0.0,8.25925925925926,0.0,0.962962962962963,2903.0,99.3797709923664,0.571278348006004,85452.3120743584,11.6,1.24009645194626,10.4719255942129,28.59,54.4,0.0,2.69,47.5806451612903,9.69101123595506,10.59570411,42.45,3.06579400620048
Census tract,Tract 7503,17031750300,2526,-87.68617260,41.69539110,89.2191835116924,4.20134760206104,1.03051922314705,2.89338089575902,0.0,2.65556876734047,2526.0,98.3461311281748,0.639773066989744,106702.689056989,7.4,1.74188440221694,6.0965954077593,5.93,38.4,0.0,1.14,22.7272727272727,3.01204819277108,10.62131425,0.0,1.74188440221694
Census tract,Tract 7504,17031750400,3096,-87.68507100,41.68565660,60.2150537634409,27.8529309746792,1.17932708983698,6.93721817551162,0.693721817551162,0.0,3096.0,96.7175219602404,0.52633670819376,103212.934625879,16.3,1.90568475452196,8.0749354005168,2.98,37.6,0.0,0.0,43.9516129032258,1.7988552739166,10.62308685,36.17,4.2312661498708
Census tract,Tract 7505,17031750500,5376,-87.67123340,41.68461530,21.2324929971989,68.6834733893557,0.168067226890756,4.29505135387488,0.0,5.62091503267974,5376.0,87.9045092838196,0.827886936624124,59134.896515007,76.9,5.0931430836306,23.0479587792311,89.55,299.4,0.556117290192113,0.54,53.2345013477089,13.4733158355206,10.5842926,25.83,7.98652397938962
Census tract,Tract 7506,17031750600,3406,-87.65204930,41.68863120,2.0384047267356,88.9807976366322,0.0,3.60413589364845,0.0,5.37666174298375,3406.0,90.7792207792208,0.808149198711959,45556.6757026553,67.5,4.13223140495868,17.6800472255018,81.81,144.8,0.955414012738854,1.42,66.951566951567,13.6176066024759,10.55702685,33.34,5.10625737898465
Census tract,Tract 7608.01,17031760801,4520,-87.84484950,41.98348670,45.8100558659218,5.7462090981644,35.2154828411812,9.47725458898643,0.0,3.75099760574621,4520.0,93.1116389548694,0.787756560507466,72297.3167993966,37.0,0.0442477876106195,5.11061946902655,62.27,53.0,5.63892678490223,0.39,36.7745535714286,6.74300254452926,10.45166521,100.0,15.287610619469
Census tract,Tract 7608.02,17031760802,2553,-87.84262600,41.95612570,88.4763124199744,0.0,0.725565514297909,10.7981220657277,0.0,0.0,2553.0,89.177891314445,0.739533497585135,57466.3908249961,43.0,3.83862122992558,16.6862514688602,51.7,17.6,3.59389038634322,0.0,59.7402597402597,5.03412969283276,10.54376192,12.9,7.48139443791618
Census tract,Tract 7608.03,17031760803,5788,-87.84415290,41.97534730,76.7622259696459,10.185497470489,5.29510961214165,6.12141652613828,0.0,1.63575042158516,5788.0,87.90202342918,0.80769370110262,47645.2247831585,49.0,3.13206890551592,9.06559944318775,60.17,48.2,1.24643874643875,0.36,58.3132530120482,8.94941634241245,10.4812274,91.28,20.0278406124935
Census tract,Tract 7706.02,17031770602,5198,-87.90749730,42.01191100,40.7144349279298,1.39962398161688,9.17067056611657,46.6889492375183,0.0,1.94276164612492,5198.0,75.460470388212,0.815295048476045,75420.063621642,82.9,1.52505446623094,7.8629431570608,93.9,1.0,13.073538654934,0.44,36.2938596491228,5.01492537313433,10.43375233,29.78,27.1935036640919
Census tract,Tract 7707,17031770700,2301,-87.86941950,41.98543520,75.383267630311,0.219010074463425,1.97109067017083,20.9811651335961,0.0,1.44546649145861,2301.0,92.31220657277,0.772548760330579,60851.1344084829,30.7,1.21686223381139,8.12690134724033,30.58,15.4,2.11538461538462,0.17,31.8890814558059,14.40329218107,10.50637096,100.0,5.34550195567145
Census tract,Tract 7709.02,17031770902,3309,-87.83618400,41.97006570,85.7893201050481,0.0291800408520571,5.54420776189087,5.42748759848264,0.0,3.20980449372629,3309.0,86.6797642436149,0.77592727872561,65197.9470706981,38.1,4.04956180114838,14.1130250831067,57.1128124270568,,3.32594235033259,0.83,31.1111111111111,14.7984886649874,10.47702712,44.47,9.94258084013297
Census tract,Tract 8104,17031810400,5481,-87.82943870,41.98757370,91.9824561403509,1.24561403508772,2.42105263157895,1.36842105263158,0.0,2.43859649122807,5481.0,94.2525705246507,0.459553461648952,118068.257059828,8.8,1.11293559569422,7.40740740740741,7.67,28.0,0.0,0.0,20.4255319148936,3.53652861796184,10.38198164,62.61,1.97044334975369
Census tract,Tract 8233.04,17031823304,6064,-87.70277070,41.68141600,49.7557131599685,24.3656422379827,1.33963750985028,22.9156816390859,0.0,1.60756501182033,6064.0,90.1932012717046,0.785290616941083,54573.8192950154,67.2,4.10958904109589,10.1336854266381,84.02,,3.64779874213837,0.94,46.7153284671533,10.203313253012,10.63992219,9.91,7.52599438851296
Census tract,Tract 8305,17031830500,3901,-87.71931980,41.82912450,1.0997442455243,0.0,0.0,98.9002557544757,0.0,0.0,3901.0,56.6981875492514,0.782058353897518,40219.1546396326,95.2,3.79389900025635,8.63881056139451,84.02,95.0,10.1289134438306,0.82,73.6986301369863,11.9221411192214,10.61166849,53.92,23.8656754678288
Census tract,Tract 8306,17031830600,4733,-87.67357380,42.00169800,34.4911639244363,20.9222019094048,6.90635791184237,31.5051797684339,0.24375380865326,3.94068657322771,4733.0,82.4002474481905,0.80191082483772,50094.4171787307,66.6,4.36255823803473,9.23337568826768,90.99,107.4,6.18034447821682,0.94,44.9129852744311,12.577502214349,9.81725726,0.0,14.5489199491741
Census tract,Tract 8307,17031830700,3814,-87.66069820,41.95830160,38.9826422372228,37.9218900675024,10.2459016393443,11.5718418514947,0.0,1.27772420443587,3814.0,88.1784881784882,0.745241201307355,58589.6886798731,54.3,4.5883586785527,10.8547456738332,77.89,288.6,6.80309734513274,0.68,50.8270676691729,11.6756228627259,9.964252877,0.0,10.487676979549
Census tract,Tract 8308,17031830800,2522,-87.67657750,41.96514130,74.3366186504928,1.70583775587566,6.78544351781653,16.1865049279757,0.0,0.985595147839272,2522.0,99.5754716981132,0.558558933777593,84226.1248031234,4.6,0.0,2.97383029341792,8.76,60.2,0.667655786350148,0.19,32.0452403393025,5.27055516514406,10.0101126,0.0,3.29103885804917
Census tract,Tract 8309,17031830900,2993,-87.68537280,41.92862970,67.8286129266521,2.68700072621641,5.51924473493101,22.7668845315904,0.0,1.19825708061002,2993.0,90.4175824175824,0.573728993634575,108453.930566339,3.0,1.43668559973271,4.44370197126629,12.76,312.6,1.4797507788162,0.15,34.3567251461988,10.0840336134454,10.20146384,0.0,5.41262946876044
Census tract,Tract 8310,17031831000,2177,-87.67699760,41.91479570,85.8695652173913,0.803402646502836,3.35538752362949,8.60113421550095,0.0,1.37051039697543,2177.0,98.8558352402746,0.247747386884458,158812.465937576,0.1,0.0,3.16949931097841,2.08,121.4,0.0,,18.2634730538922,11.1111111111111,10.23218027,0.0,0.780891134588884
Census tract,Tract 8311,17031831100,8537,-87.71749550,41.94285590,37.4035989717224,0.976863753213368,4.29305912596401,56.9408740359897,0.0,0.0257069408740359,8537.0,76.6015293118097,0.77180812558988,64215.7243949511,65.7,2.28417476865409,7.97704111514584,73.72,308.0,4.75675675675676,0.54,44.5344129554656,6.43964935940661,10.25079452,0.0,21.4595291085862
Census tract,Tract 8312,17031831200,4704,-87.73226000,41.91532140,6.00831600831601,4.96881496881497,1.85031185031185,87.1725571725572,0.0,0.0,4704.0,63.9120293235588,0.730220794677734,41558.8384835511,83.1,7.78061224489796,12.0323129251701,92.67,124.8,7.92891319207109,0.46,48.5091743119266,11.4942528735632,10.39645562,0.0,27.3384353741497
Census tract,Tract 8313,17031831300,995,-87.74425960,41.90776620,1.98237885462555,42.2907488986784,2.31277533039648,53.4140969162996,0.0,0.0,995.0,80.5970149253731,0.781356562713125,49146.1374032254,69.2,4.321608040201,10.8542713567839,83.35,262.0,5.78947368421053,2.13,53.1914893617021,2.81329923273657,10.47149151,6.87,12.4623115577889
Census tract,Tract 8314,17031831400,3026,-87.75608840,41.86911880,14.7517730496454,57.5531914893617,3.54609929078014,23.8652482269504,0.0,0.283687943262411,3026.0,79.3799212598425,0.797223481985387,35826.7312052175,70.2,5.87169264226169,14.8604566872055,90.88,270.4,1.08055009823183,1.37,64.6341463414634,9.18822479928635,10.62269342,6.37,17.9050380572671
Census tract,Tract 8315,17031831500,3656,-87.78802240,41.92764140,32.6211568525274,6.48775403856175,2.37102657634184,56.9306930693069,0.0,1.58936946326212,3656.0,75.6060023085802,0.815711098766191,62367.9577630382,60.2,5.0054704595186,17.5601750547046,83.01,202.8,4.13961038961039,1.11,60.7538802660754,11.1111111111111,10.50442164,0.0,15.4814004376368
Census tract,Tract 8316,17031831600,8039,-87.79761480,41.92561050,23.6835568802782,5.26577247888723,1.61450571286637,66.1326378539493,0.869349230004968,2.43417784401391,8039.0,72.3585278986941,0.808568526776551,49898.1847867078,75.1,4.49269936353426,12.3174840883564,87.54,145.8,3.13978494623656,1.61,70.6827309236948,13.0516080777861,10.52685781,0.0,9.58442530887308
Census tract,Tract 8317,17031831700,2459,-87.74525510,41.95265060,44.6380697050938,1.7426273458445,7.01519213583557,46.3360142984808,0.0,0.268096514745308,2459.0,79.8787878787879,0.79437317156571,65902.2622507154,78.5,3.2940219601464,8.29605530703538,74.24,141.4,10.2331606217617,0.25,67.9292929292929,7.6555023923445,10.29067589,36.64,12.3627490849939
Census tract,Tract 8318,17031831800,6493,-87.71645270,41.97823330,47.040946896993,1.61548304542546,24.8080614203455,20.7133717210493,0.0,3.93474088291747,6493.0,88.9353788935379,0.78672552421539,58729.7031433705,49.5,1.7403357461882,9.54874480209456,71.22,146.4,2.39061795218764,0.65,39.4502829426031,10.712847362062,10.10445753,68.02,7.39257662097644
Census tract,Tract 8319,17031831900,3228,-87.66879070,41.94516900,78.7825059101655,1.18203309692671,5.7919621749409,10.6973995271868,0.0,3.54609929078014,3228.0,99.1792065663474,0.309334570473206,139484.105681138,0.6,1.02230483271375,1.92069392812887,3.79,83.6,1.49147727272727,0.13,22.9036295369211,8.33333333333333,10.06368356,0.0,1.6728624535316
Census tract,Tract 8320,17031832000,1621,-87.65429820,41.94629410,73.8515901060071,3.71024734982332,10.9540636042403,5.94817432273263,0.0,5.5359246171967,1621.0,97.3413379073756,0.164235423383308,128876.949355576,1.7,1.17211597779149,3.82479950647748,9.13,170.8,0.632911392405063,0.0,27.9642058165548,14.5945945945946,10.02168027,0.0,4.56508328192474
Census tract,Tract 8321,17031832100,3602,-87.65324130,41.95282140,51.2534818941504,34.7910863509749,2.86908077994429,8.38440111420613,0.0,2.70194986072423,3602.0,97.6508707978939,0.624603072892193,80819.106191353,6.5,0.916157690172127,5.19156024430872,40.47,118.6,3.09278350515464,0.15,28.3703703703704,6.49416539827499,9.98196137,0.0,9.13381454747363
Census tract,Tract 8322,17031832200,3180,-87.67997640,41.92048220,77.4661827779611,0.362916529198284,3.79412735070934,12.2731771692511,0.0,5.80666446717255,3180.0,95.9292763157895,0.397688308252699,116361.565607045,0.9,1.22641509433962,2.70440251572327,4.17961335031389,87.2,0.738255033557047,0.1,26.6800401203611,8.70098039215686,10.22105726,0.0,2.67295597484277
Census tract,Tract 8323,17031832300,1938,-87.67144890,41.91920700,61.3846153846154,5.28205128205128,7.74358974358974,19.8461538461538,0.0,5.74358974358974,1938.0,98.8621151271753,0.384378698224852,127341.033119634,0.9,2.32919254658385,5.12422360248447,8.66,159.0,0.0,0.0,25.5952380952381,9.26879505664264,10.19733315,0.0,1.86335403726708
Census tract,Tract 8324,17031832400,3129,-87.69225650,41.91574110,62.3830318153462,5.24017467248908,6.92451653150343,24.9220212102308,0.0,0.530255770430443,3129.0,95.3144266337855,0.587185650887574,107102.578850463,3.2,0.798977309044423,3.35570469798658,17.8,104.8,2.00772200772201,0.15,31.7073170731707,14.8586456278764,10.27932411,0.0,4.25055928411633
Census tract,Tract 8325,17031832500,3390,-87.66411830,41.92187770,80.5764411027569,4.41729323308271,3.16416040100251,7.76942355889724,0.0,4.07268170426065,3390.0,92.7272727272727,0.295478515625,157836.607555625,2.1,3.07506783237866,7.20530599939705,38.86,238.6,1.87454938716655,0.64,50.2415458937198,6.85023505708529,10.16005452,7.0,1.08531805848658
Census tract,Tract 8326,17031832600,3918,-87.65405510,41.91474920,89.7563401292889,0.0,4.425658876181,3.55544505221283,0.0,2.113376429637,3918.0,98.8340192043896,0.160056287139061,161576.690876018,0.2,0.638080653394589,1.83767228177642,7.2,346.2,0.0,0.13,13.3868808567604,10.7011070110701,10.15800411,0.0,2.29709035222052
Census tract,Tract 8329,17031832900,2082,-87.66190140,41.87418110,67.3416407061267,2.28452751817238,27.9854620976116,1.45379023883697,0.0,0.934579439252336,2082.0,99.1338582677165,0.28574271810845,67384.0819893964,31.6,2.59365994236311,6.43611911623439,23.09,50.6,0.0,0.38,51.7823639774859,15.1356993736952,10.35465096,7.83,1.82516810758886
Census tract,Tract 8330,17031833000,4480,-87.65724900,41.88528630,72.7912932138284,8.30132309005548,10.1579172001707,3.84122919334187,0.0,4.9082373026035,4480.0,98.980686695279,0.19329934022796,160197.760553695,0.8,4.10714285714286,8.70535714285714,23.22,796.6,1.96156925540432,0.31,31.1414392059553,9.3942691331157,10.2881126,0.0,0.915178571428572
Census tract,Tract 8331,17031833100,7436,-87.65704600,41.87907780,61.6004225538096,9.40182226330384,22.2500990360491,4.5556582596065,0.0,1.67701043179717,7436.0,94.3728813559322,0.32427136841131,140429.203309745,1.2,3.64597829112162,7.38936821597551,40.2,471.0,2.23376623376623,0.52,43.7621202327085,7.60739140868731,10.31241425,8.59,3.20066796548845
Census tract,Tract 8333,17031833300,2728,-87.65412370,41.87169450,39.8245614035088,5.89473684210526,36.0701754385965,7.96491228070175,0.0,10.2456140350877,2728.0,96.0120391271633,0.42275390625,59544.3327491737,53.2,3.05371596762325,6.29139072847682,47.08,70.2,5.44554455445545,0.15,59.4752186588921,14.9115417017692,10.33636932,20.65,4.19426048565121
Census tract,Tract 8339,17031833900,2650,-87.54742260,41.73103210,0.77893175074184,51.5578635014837,1.63204747774481,45.0296735905045,0.593471810089021,0.408011869436202,2650.0,73.806275579809,0.748759347883767,34194.2898467135,93.5,2.94339622641509,9.92452830188679,92.98,130.4,4.88997555012225,2.93,44.9922958397535,24.5387453874539,10.21575068,0.95,12.4905660377358
Census tract,Tract 8340,17031834000,3104,-87.62950420,41.72756010,0.376529651710072,92.6890492626294,0.0,0.0,0.0,6.02447442736116,3104.0,82.9662261380323,0.803433373218159,48604.1117149892,83.6,2.3840206185567,10.6958762886598,83.0,153.8,2.22602739726027,2.84,54.5086119554205,21.0277214334009,10.49003534,93.11,5.41237113402062
Census tract,Tract 8342,17031834200,4914,-87.58360690,41.75556760,0.0427899015832263,99.33675652546,0.0,0.213949507916132,0.0,0.40650406504065,4914.0,96.4296899467585,0.777645914953244,69433.3845914949,60.8,3.90720390720391,9.44240944240944,67.84,387.8,3.13549832026876,2.58,35.5300859598854,28.7878787878788,10.31505671,7.2,6.14570614570615
Census tract,Tract 8343,17031834300,5980,-87.59178800,41.74583480,0.651414045122339,95.3288846520496,2.04957102001907,0.0,0.0,0.46075627581824,5980.0,91.1403907314857,0.811130940577699,45098.4465493911,79.4,4.68227424749164,19.0635451505017,82.88,297.4,1.45761411584196,1.87,76.9859813084112,10.7802874743326,10.36116877,14.14,3.96321070234114
Census tract,Tract 8344,17031834400,4437,-87.59630300,41.77695040,1.11597374179431,95.5579868708972,0.0,1.92560175054705,0.0,1.09409190371991,4437.0,87.8211897219289,0.801320082075735,58701.0638212915,77.0,5.43159792652693,13.6353391931485,86.7,191.8,6.32014176018901,1.36,50.5836575875486,14.6243066061523,10.32783479,68.62,3.6060401171963
Census tract,Tract 8345,17031834500,1105,-87.62536180,41.78603200,0.278035217794254,89.1566265060241,0.0,0.0,0.0,3.05838739573679,1105.0,86.9918699186992,0.780256,34744.8012600102,85.9,3.52941176470588,14.027149321267,71.93,115.2,2.77185501066098,2.53,56.4516129032258,28.8315629742033,10.39977781,21.56,11.6742081447964
Census tract,Tract 8346,17031834600,1681,-87.63430570,41.78724630,1.48544266191325,80.8080808080808,0.0,17.7064765300059,0.0,0.0,1681.0,78.4140969162996,0.77728271484375,29308.6336431598,88.2,9.22070196311719,29.2088042831648,93.03,232.8,1.323706377858,1.55,54.6583850931677,32.7669902912621,10.4308126,61.06,8.68530636525878
Census tract,Tract 8347,17031834700,1258,-87.64503340,41.79069030,0.884955752212389,96.3716814159292,0.353982300884956,2.38938053097345,0.0,0.0,1258.0,67.7300613496932,0.744857525785211,24529.0490028616,95.7,13.1160572337043,25.993640699523,86.44,152.0,0.0,1.12,60.1789709172259,49.0157480314961,10.45658658,70.38,11.4467408585056
Census tract,Tract 8348,17031834800,1589,-87.64508830,41.78363370,0.118203309692671,91.6666666666667,0.236406619385343,7.26950354609929,0.709219858156028,0.0,1589.0,82.9184549356223,0.760145454545455,19767.496528317,95.9,16.7400881057269,31.4663310258024,91.43,137.8,0.0,1.4,45.0261780104712,30.7468477206596,10.47158274,0.0,16.1736941472624
Census tract,Tract 8349,17031834900,1443,-87.65673610,41.77229860,0.964391691394659,95.9940652818991,0.0,0.0741839762611276,0.0,2.9673590504451,1443.0,66.2311557788945,0.682956282678794,18585.8593136494,99.3,3.11850311850312,17.1864171864172,94.19,175.2,3.54505169867061,1.45,51.9927536231884,30.3497942386831,10.51611178,25.13,3.74220374220374
