blockNum,medianAge,meanAge,nBlocks,minAge,maxAge,pOld
170313801001012,18,50.857142857142854,7,17,139,0.2857142857142857
170313801001013,120,82.6,15,14,149,0.5333333333333333
170313801001014,69,72.5,4,18,134,0.5
170313801001015,129,106.2,5,18,129,0.8
170313801001016,20,42,5,18,132,0.2
170313801001017,134,100,7,16,135,0.7142857142857143
170313801001018,71.5,76.375,16,12,144,0.5
170313801001019,134,119.625,8,18,135,0.875
170313801001020,14,14,1,14,14,0
170313801001022,129,85.4,5,14,135,0.6
170313801001024,76,78,14,14,149,0.5
170313801001025,18,65.6,10,14,139,0.4
170313801001026,112,85.3076923076923,13,15,132,0.6923076923076923
170313801001027,18,63.2,5,14,135,0.4
170313801001028,133.5,94.5,6,14,134,0.6666666666666666
170313801001029,132,134.8,5,121,149,1
170313801001030,18,35.5,6,18,121,0.16666666666666666
170313801001031,127,128,4,127,131,1
170313801001032,126,121,4,106,126,1
170313801001033,132,132,1,132,132,1
170313802001000,56,73,3,56,107,1
170313802001001,53,56,3,52,63,1
170313802001002,133,95.57142857142857,7,16,134,0.7142857142857143
170313802001003,136,123.30434782608695,23,14,144,0.9565217391304348
170313802001004,20,20,1,20,20,0
170313802001005,23,34.666666666666664,9,14,137,0.1111111111111111
170313802001006,53,72,5,14,141,0.6
170313802001007,21,45.3,10,16,144,0.3
170313802001008,16,16,1,16,16,0
170313802001009,135,135.66666666666666,3,132,140,1
170313802001010,137,123.77777777777777,9,14,140,0.8888888888888888
170313802001011,135,134.2,5,124,141,1
170313802001012,19,18.666666666666668,6,18,19,0
170313802001013,150,150,2,134,166,1
170313802001014,135,99,6,16,143,0.6666666666666666
170313802001015,130.5,123.5,8,80,134,1
170313806001001,126,114.77777777777777,9,35,132,0.8888888888888888
170313806001002,122.5,94.5,6,16,134,0.8333333333333334
170313806001003,134,93.38461538461539,13,17,144,0.6153846153846154
170313806001004,134,117.46666666666667,15,14,134,0.8666666666666667
170313806001005,129,127.125,8,119,129,1
170313806001006,129,129.46666666666667,15,114,134,1
170313806001009,134,134,2,134,134,1
170313806002002,134,132.4,5,129,134,1
170313806002003,25.5,25.5,2,18,33,0
170313806002004,134,131.57142857142858,7,123,139,1
170313806002005,65,68.25,8,18,124,0.5
170313806002006,16,60.63157894736842,19,13,139,0.42105263157894735
170313806002007,129,87.18181818181819,11,13,139,0.6363636363636364
170313806002008,126,115.15789473684211,19,15,130,0.8947368421052632
170313806002009,119,119,2,109,129,1
170313806002010,74,73.21428571428571,14,14,124,0.6428571428571429
170313806003000,13,13.8,5,13,17,0
170313806003001,25,25,1,25,25,0
170313806003002,10,10,1,10,10,0
170313806003004,50,50,1,50,50,1
170313806003006,131,131,2,131,131,1
170313806003007,99,99,1,99,99,1
170313806003008,93,93,1,93,93,1
170313806003009,132.5,85.9,10,13,134,0.6
170313806003010,129,129,1,129,129,1
170313806003011,119,78.0909090909091,11,14,144,0.5454545454545454
170313806003012,109,100.33333333333333,6,33,134,0.8333333333333334
170313806003013,16,52.666666666666664,6,16,131,0.3333333333333333
170313806003014,122.5,121.75,4,108,134,1
170313806003015,76,76,2,41,111,1
170313806003016,114,92.3,10,17,134,0.7
170313806003017,129,80.11111111111111,9,13,134,0.5555555555555556
170313806003018,90,88.75,4,68,107,1
170313806003019,18,56.666666666666664,3,18,134,0.3333333333333333
170313806003020,13,28.125,8,13,134,0.125
170313806003021,18,18,4,18,18,0
170313806004001,12,12,5,12,12,0
170313806004003,12,12,1,12,12,0
170313806004004,12,11.666666666666666,3,11,12,0
170313806004005,12,21.46153846153846,13,12,86,0.15384615384615385
170313806004006,12,12,1,12,12,0
170313806004007,12,12,1,12,12,0
170313806004008,12,12,2,12,12,0
170313812001000,129,128.12,25,124,130,1
170313812001001,124,122.25,8,112,132,1
170313812001002,124,124,5,124,124,1
170313812001003,124,124,4,124,124,1
170313812001004,70,70,2,16,124,0.5
170313812001008,16,16,4,16,16,0
170313812002000,134,134,8,134,134,1
170313812002001,134,129.6,5,123,134,1
170313812002002,131,131,1,131,131,1
170313812002003,136,138,4,136,144,1
170313812002004,134,109.33333333333333,3,60,134,1
170313812002007,32.5,32.5,2,17,48,0.5
170313812002008,64,64,1,64,64,1
170313812002009,141,139.71428571428572,7,134,144,1
170313812002010,134,104.5,4,16,134,0.75
170313812002011,113,108.66666666666667,6,76,123,1
170313812002012,134,122.14285714285714,7,76,134,1
170313812002013,123,123,4,123,123,1
170313812002014,128,128,1,128,128,1
170313812002015,118.5,118.5,2,108,129,1
170313812002016,124,122.66666666666667,3,114,130,1
170313812002018,119,120.42857142857143,7,119,124,1
170313812002019,119,119,1,119,119,1
170313812002020,68,68.33333333333333,6,14,124,0.5
170313812002021,128.5,127.125,8,122,132,1
170313812002022,112,121,3,112,139,1
170313812002023,111,111,1,111,111,1
170313814001000,72.5,72.5,2,16,129,0.5
170313814001001,129,128.16666666666666,6,124,129,1
170313814001002,134,96.66666666666667,3,16,140,0.6666666666666666
170313814001003,31,31,2,27,35,0
170313814001005,120,97,4,14,134,0.75
170313814001006,126,128,3,119,139,1
170313814001007,134,111.5,12,18,134,0.8333333333333334
170313814001008,133.5,94.83333333333333,6,17,134,0.6666666666666666
170313814001009,65.5,67.5,6,13,124,0.5
170313814001010,87,87,2,55,119,1
170313814001011,114,113.33333333333333,3,112,114,1
170313814001012,124,110.16666666666667,6,38,129,1
170313814001013,124,126.85714285714286,7,124,139,1
170313814001014,114,114,3,114,114,1
170313814001016,13,47.6,5,13,134,0.4
170313814001017,124,124,4,119,129,1
170313814001019,121.5,121.5,2,114,129,1
170313814001020,129,129.8,5,124,143,1
170313814001021,129,127.75,4,122,131,1
170313814001022,113,89.8,5,16,124,0.8
170313815001000,129,121.54545454545455,11,17,139,0.9090909090909091
170313815001001,101.5,101.5,2,74,129,1
170313815001002,119,119.4,5,114,124,1
170313815001004,124,91.4,5,16,134,0.8
170313815001005,115,97,4,29,129,0.75
170313815001006,139,139,1,139,139,1
170313817001000,57,57,2,53,61,1
170313818001001,56,62.333333333333336,3,17,114,0.6666666666666666
170313818001003,129,129,1,129,129,1
170313818001004,68.5,69.75,4,13,129,0.5
170313818001006,18,63.142857142857146,7,17,124,0.42857142857142855
170313818001007,134,134,1,134,134,1
170313818001008,124,126.85714285714286,7,110,144,1
170313818001009,124,111.66666666666667,9,16,129,0.8888888888888888
170313818001010,42,42,2,23,61,0.5
170313818001011,66,66,2,66,66,1
170313818002001,116,116,2,108,124,1
170313818002002,115,115,2,111,119,1
170313818002003,120.5,120.5,2,119,122,1
170313818002004,65.5,65.5,2,16,115,0.5
170313818002005,119,92.375,8,13,134,0.75
170313818002006,131.5,129.5,6,117,134,1
170313818002007,70.5,70.5,2,17,124,0.5
170313818002008,126.5,123.75,4,113,129,1
170313818002009,124,124,4,114,134,1
170313818002010,124,124,4,124,124,1
170313819001000,127,120.52941176470588,17,16,142,0.9411764705882353
170313819001001,124,107.42857142857143,7,17,129,0.8571428571428571
170313819001002,119,112.66666666666667,15,14,129,0.9333333333333333
170313819001003,16,16,1,16,16,0
170313819001004,114,91.14285714285714,7,16,129,0.8571428571428571
170313819001005,76,76,2,42,110,1
170313819002000,129,88.57142857142857,14,14,131,0.6428571428571429
170313819002001,129,129.41176470588235,17,120,139,1
170313819002002,114,114.16666666666667,18,110,124,1
170313819002003,119,109.81818181818181,11,13,134,0.9090909090909091
170313819002006,120,118.71428571428571,7,109,129,1
170313901001004,127.5,97.1,10,16,144,0.7
170313901001005,139,112.86363636363636,22,25,144,0.7727272727272727
170313901001006,130,83.63636363636364,22,13,143,0.5909090909090909
170313901001007,29,68.96666666666667,30,17,134,0.4
170313901001008,123,81.70967741935483,31,12,140,0.5483870967741935
170313901001012,134,104.25,28,13,139,0.75
170313901001013,129,104.41176470588235,17,17,139,0.7647058823529411
170313901001014,16,42.22222222222222,9,13,134,0.2222222222222222
170313901001015,75,75,4,16,134,0.75
170313902001000,129,126.33333333333333,27,25,134,0.9629629629629629
170313902001001,125,109.8,10,25,144,0.8
170313902001002,132,132,1,132,132,1
170313902001003,134,118.92857142857143,14,16,134,0.9285714285714286
170313902001004,129,114,7,94,129,1
170313902001005,18,28.5625,16,16,109,0.1875
170313902002000,124,107.9090909090909,11,13,139,0.8181818181818182
170313902002001,134,125.5,10,64,144,1
170313902002002,129,121.91666666666667,12,49,134,1
170313902002003,129,125.58333333333333,24,27,139,0.9583333333333334
170313902002004,129,129,21,129,129,1
170313902002005,124,104.4,5,16,129,0.8
170313902002006,129,107.51851851851852,27,16,139,0.8148148148148148
170313902002007,129,128.92,25,127,129,1
170313902002008,129,105.76923076923077,13,17,134,0.8461538461538461
170313902002009,124,98.75,4,18,129,0.75
170313902002010,16,16,1,16,16,0
170313902002011,18,35.285714285714285,7,18,139,0.14285714285714285
170313903001000,38,38,1,38,38,1
170313903001002,56,60.666666666666664,3,16,110,0.6666666666666666
170313903001004,100.5,97.75,4,59,131,1
170313903002000,134,122.71428571428571,7,52,139,1
170313903002002,18,26.666666666666668,9,18,96,0.1111111111111111
170313903002003,102,77.5,6,13,124,0.6666666666666666
170313903002005,77,68.5,4,16,104,0.75
170313903002007,134,118,7,52,139,1
170313903002008,131,103.23076923076923,26,21,136,0.8076923076923077
170313903002009,97.5,95.75,8,51,117,1
170313903002010,54,67.33333333333333,3,54,94,1
170313903002011,96,100.66666666666667,3,96,110,1
170313903002012,119,101,3,64,120,1
170313903002013,108,102.42857142857143,7,54,119,1
170313904001000,25,59.61538461538461,26,20,123,0.4230769230769231
170313904001001,18,25.5,12,13,106,0.08333333333333333
170313904001002,124,103.33333333333333,3,52,134,1
170313904001003,112,112,8,112,112,1
170313904001004,96,84.66666666666667,3,52,106,1
170313904001005,120,120,2,120,120,1
170313904001006,124,125.1,10,115,134,1
170313904001007,109,106.9,10,59,124,1
170313904002001,98,80.16666666666667,6,16,134,0.6666666666666666
170313904002002,130,121.8,10,56,131,1
170313904002003,130,129.72222222222223,18,126,130,1
170313904002004,93,93,1,93,93,1
170313904002005,108,108,1,108,108,1
170313904002008,97,97,1,97,97,1
170313904002009,106,106,1,106,106,1
170313904002010,44.5,44.5,2,29,60,0.5
170313904002011,114,95.33333333333333,3,57,115,1
170313905001000,51,64.25,4,51,104,1
170313905001001,51,51,1,51,51,1
170313905001002,76.5,79.27272727272727,22,17,124,0.9090909090909091
170313905001003,101,101.4,10,60,124,1
170313905001004,57,75.76923076923077,13,17,144,0.8461538461538461
170313905001005,97,73,7,17,129,0.5714285714285714
170313905001006,109,106.14285714285714,7,85,122,1
170313905001007,120,114.4,5,82,131,1
170313905001008,119,116.28571428571429,14,89,129,1
170313905001009,100,101.875,8,74,124,1
170313906001000,51,58.40816326530612,49,31,139,0.6122448979591837
170313906001002,133,131.1764705882353,17,124,139,1
170313906001003,124,123.75,12,108,144,1
170313906002000,126,127.53846153846153,13,119,135,1
170313906002001,116,96.6,5,13,124,0.8
170313906002002,112.5,115.66666666666667,6,104,129,1
170313906002003,112,109.4,5,102,114,1
170313906002005,124,109,10,57,136,1
170313906002006,104.5,104.5,2,104,105,1
170313906002009,105.5,104.25,4,99,107,1
170313907001002,49,45.75,4,25,60,0.75
170313907001004,120,120,1,120,120,1
170313907001006,25,27.181818181818183,22,25,73,0.045454545454545456
170313907001007,93,93,1,93,93,1
170313907001011,93,93,1,93,93,1
170313907002000,29,28.076923076923077,13,27,29,0
170313907002001,62,62,2,51,73,1
170313907002002,129,107.8,5,54,137,1
170313907002004,115,107.77777777777777,9,54,134,1
170313907002005,129,112.71428571428571,7,25,134,0.8571428571428571
170313907003004,71,71,2,71,71,1
170313907003005,70,73.83333333333333,6,69,94,1
170313907003006,70,70,2,69,71,1
170314003001004,114,114.4,5,114,115,1
170314003001005,116.5,116.5,4,104,129,1
170314003001006,129,129,5,129,129,1
170314003001007,124,88.66666666666667,3,18,124,0.6666666666666666
170314003001008,123.5,119.33333333333333,6,85,133,1
170314003001009,119,104.71428571428571,14,14,132,0.8571428571428571
170314003001010,116,110.06666666666666,15,18,124,0.9333333333333333
170314003001011,113.5,82.5,14,14,122,0.7142857142857143
170314003001012,117.5,108.85,20,52,134,1
170314003001013,119,115.13333333333334,15,78,124,1
170314003001014,111,111,1,111,111,1
170314003001016,46,46,2,31,61,0.5
170314003001018,115,116.5,4,115,121,1
170314003001019,114,82,3,16,116,0.6666666666666666
170314003001021,114,113.85714285714286,7,100,125,1
170314004001002,124,122.33333333333333,3,119,124,1
170314004001003,116.5,100,4,38,129,1
170314004001004,129,129,2,129,129,1
170314004001005,118.5,118.5,2,116,121,1
170314004001006,123,123,2,123,123,1
170314004001007,116,94.5,4,13,133,0.75
170314004001009,114,116,5,114,119,1
170314004001010,124,125.28571428571429,7,113,134,1
170314004001011,117,119.5,4,107,137,1
170314004001012,62.5,62.5,4,13,112,0.5
170314004001013,18,57.61538461538461,13,14,134,0.38461538461538464
170314004001014,129.5,130.375,8,124,134,1
170314004001015,119,119,2,114,124,1
170314004001016,125,121.5,4,106,130,1
170314004001017,116.5,92.5,4,14,123,0.75
170314004001019,114,116.5,6,109,127,1
170314004002000,119,84.66666666666667,3,16,119,0.6666666666666666
170314004002001,123,122.4,5,109,134,1
170314004002002,109,103.33333333333333,3,77,124,1
170314004002003,124,118.8,5,98,124,1
170314004002004,97,97,2,97,97,1
170314004002005,109,109,2,109,109,1
170314004002006,65,65,2,13,117,0.5
170314005001003,107,89.71428571428571,7,17,124,0.8571428571428571
170314005001004,94,81,5,17,121,0.8
170314005001005,66,66,2,16,116,0.5
170314005001006,116,91,3,38,119,1
170314005001007,116.5,102,4,56,119,1
170314005001008,114,115.33333333333333,3,108,124,1
170314005001009,104,104,2,99,109,1
170314005001010,119,120.9,10,90,144,1
170314005001011,126.5,118.5,16,14,144,0.9375
170314005001012,124,121.2,10,109,134,1
170314005001013,119,119.71428571428571,7,119,124,1
170314005001014,129,127.63636363636364,11,124,129,1
170314005001015,129,126.18181818181819,11,99,144,1
170314005001016,93,93,2,53,133,1
170314005002000,124,124,16,119,139,1
170314005002001,114,115.5,10,112,124,1
170314005002002,114,109.33333333333333,6,92,114,1
170314005002003,109,109,2,79,139,1
170314005002004,127.5,111.92857142857143,14,13,134,0.9285714285714286
170314005002005,116,110.11111111111111,9,49,129,1
170314005002006,114,114.625,8,109,124,1
170314005002007,129,124.41666666666667,12,114,129,1
170314005002008,129,119.77777777777777,9,51,129,1
170314005002009,124,122.2,5,107,132,1
170314008001002,134,131.66666666666666,3,124,137,1
170314008001003,121.5,121.5,6,119,124,1
170314008001004,119,113.875,8,72,133,1
170314008001005,58,58,2,56,60,1
170314008001008,94,91.66666666666667,6,61,109,1
170314008001009,124,124,1,124,124,1
170314008001010,111,98.6,5,75,115,1
170314008002000,109,99.75,8,51,131,1
170314008002001,67,81.6,5,46,124,1
170314008002002,85,85,1,85,85,1
170314008002003,129,108.85714285714286,7,51,130,1
170314008002004,115,118.5,4,110,134,1
170314008002005,60,74.33333333333333,6,38,122,1
170314008002006,114,92.61538461538461,13,49,134,1
170314008002007,109,107.0909090909091,11,57,139,1
170314008002008,112,113.13636363636364,22,78,139,1
170314008002009,17,17,1,17,17,0
17031401001001,123.5,110.16666666666667,6,16,141,0.8333333333333334
17031401001002,37,37,1,37,37,1
17031401001003,65,65,2,61,69,1
17031401001006,63,66.14285714285714,7,48,93,1
17031401001009,17,17,1,17,17,0
17031401001011,114,110.5,8,83,136,1
17031401001012,111,106.22222222222223,9,59,125,1
17031401001013,116,110.2,10,57,117,1
17031401001014,116,116,2,116,116,1
17031401001015,32,32,2,16,48,0.5
17031401001016,63,59.25,8,32,69,0.875
17031401001017,78,78,1,78,78,1
17031401001018,57,47.166666666666664,6,16,63,0.6666666666666666
17031401001019,67,70.3076923076923,13,49,94,1
17031401001020,64.5,70.28571428571429,14,63,94,1
17031401001021,54,54,4,14,94,0.75
17031401001022,116,116,2,116,116,1
17031401001023,117,106.5,10,16,123,0.9
17031401001024,111,106.66666666666667,9,63,119,1
17031401001025,118.5,104.66666666666667,18,14,129,0.9444444444444444
17031401001026,120,115.8,10,103,121,1
17031401001027,111,106.66666666666667,9,81,119,1
17031401001028,126,117,7,76,128,1
17031401001029,87,81.2,5,16,129,0.8
17031401001030,116,104.55555555555556,9,16,120,0.8888888888888888
17031401001031,121,119.63636363636364,11,108,126,1
17031401001032,116,102.18181818181819,11,30,126,0.9090909090909091
17031401001033,95.5,95.375,8,92,98,1
17031401002000,116,99.81818181818181,11,58,136,1
17031401002001,116,116.66666666666667,12,106,126,1
17031401002002,114,115,8,108,126,1
17031401002003,113,112.06666666666666,15,96,120,1
17031401002004,95,95,3,93,97,1
17031401002005,96,96.0909090909091,11,91,105,1
17031401002007,109,109.22222222222223,9,108,111,1
17031401002008,116,114.08333333333333,12,108,116,1
17031401002009,111,109.18181818181819,11,54,119,1
17031401002011,95.5,94.66666666666667,12,91,96,1
17031401002012,95,88.53846153846153,13,16,97,0.9230769230769231
17031401002013,95,95,1,95,95,1
17031401002014,109.5,94.33333333333333,6,16,124,0.8333333333333334
17031401002015,111,112.9,10,106,123,1
17031401002016,117,116.54545454545455,11,106,131,1
17031401002017,116,88.27272727272727,11,14,121,0.7272727272727273
17031401002018,116,118.83333333333333,12,111,136,1
17031401002019,120,90.66666666666667,12,14,121,0.75
17031401002020,111,114.33333333333333,9,103,126,1
17031401002021,96.5,87.75,8,57,100,1
17031401003000,78,81.1,10,66,131,1
17031401003001,116,116,11,116,116,1
17031401003002,120,110.4,10,16,126,0.9
17031401003003,114,94.46153846153847,13,16,121,0.8461538461538461
17031401003004,108,107.85,20,105,116,1
17031401003005,109,108.55,20,107,109,1
17031401003006,108,108.4,20,108,111,1
17031401003007,115,106.1,10,61,116,1
17031401003008,115,106.3,10,16,121,0.9
